subject,professor,room,weekday,start_time,end_tim
수처리플랜트공학및실험,조봉연,405-550(원흥관 1,월,14:30,16:30
수처리플랜트공학및실험,조봉연,3 E550 강의실_스마트),월,14:30,16:30
수처리플랜트공학및실험,조봉연,405-302(원흥관 1,수,13:00,15:00
수처리플랜트공학및실험,조봉연,3 F302 환경공학실험실),수,13:00,15:00
수처리플랜트공학및실험,조봉연,405-550(원흥관 1,수,13:00,15:00
수처리플랜트공학및실험,조봉연,3 E550 강의실_스마트),수,13:00,15:00
건설환경캡스톤디자인,김상범,405-550(원흥관 1,금,13:00,18:00
건설환경캡스톤디자인,김상범,3 E550 강의실_스마트),금,13:00,18:00
환경데이터분석,강주현,405-509(원흥관 1,월,16:30,18:00
환경데이터분석,강주현,3 F509 건설환경공학과 컴퓨터실습실),월,16:30,18:00
환경데이터분석,강주현,405-509(원흥관 1,월,16:30,18:00
환경데이터분석,강주현,3 F509 건설환경공학과 컴퓨터실습실),월,16:30,18:00
환경데이터분석,강주현,405-509(원흥관 1,수,17:00,18:25
환경데이터분석,강주현,3 F509 건설환경공학과 컴퓨터실습실),수,17:00,18:25
환경데이터분석,강주현,405-509(원흥관 1,수,17:00,18:25
환경데이터분석,강주현,3 F509 건설환경공학과 컴퓨터실습실),수,17:00,18:25
지진공학개론,김종대,407-227(정보문화관P P405 강의실),수,13:00,16:00
인간커뮤니케이션,장하용,201-408(사회과학/경영관 M408 강의실),월,10:30,12:00
인간커뮤니케이션,장하용,201-408(사회과학/경영관 M408 강의실),월,10:30,12:00
인간커뮤니케이션,장하용,201-408(사회과학/경영관 M408 강의실),수,10:30,12:00
인간커뮤니케이션,장하용,201-408(사회과학/경영관 M408 강의실),수,10:30,12:00
매스컴연구방법,김관규,201-408(사회과학/경영관 M408 강의실),화,13:30,15:00
매스컴연구방법,김관규,201-408(사회과학/경영관 M408 강의실),화,13:30,15:00
매스컴연구방법,김관규,201-408(사회과학/경영관 M408 강의실),목,13:30,15:00
매스컴연구방법,김관규,201-408(사회과학/경영관 M408 강의실),목,13:30,15:00
정치커뮤니케이션,김영주,201-313(사회과학/경영관 M304 강의실_스마트),월,10:30,12:00
정치커뮤니케이션,김영주,201-313(사회과학/경영관 M304 강의실_스마트),월,10:30,12:00
정치커뮤니케이션,김영주,201-313(사회과학/경영관 M304 강의실_스마트),목,10:30,12:00
정치커뮤니케이션,김영주,201-313(사회과학/경영관 M304 강의실_스마트),목,10:30,12:00
미디어산업론,강재원,201-408(사회과학/경영관 M408 강의실),화,12:00,13:30
미디어산업론,강재원,201-408(사회과학/경영관 M408 강의실),화,12:00,13:30
미디어산업론,강재원,201-408(사회과학/경영관 M408 강의실),목,12:00,13:30
미디어산업론,강재원,201-408(사회과학/경영관 M408 강의실),목,12:00,13:30
설득과캠페인,황하성,201-346(사회과학/경영관 M334 신방과 실습실),월,15:00,16:30
설득과캠페인,황하성,201-346(사회과학/경영관 M334 신방과 실습실),월,15:00,16:30
설득과캠페인,황하성,201-346(사회과학/경영관 M334 신방과 실습실),수,15:00,16:30
설득과캠페인,황하성,201-346(사회과학/경영관 M334 신방과 실습실),수,15:00,16:30
미디어심리학,정용국,201-408(사회과학/경영관 M408 강의실),월,12:00,13:30
미디어심리학,정용국,201-408(사회과학/경영관 M408 강의실),월,12:00,13:30
미디어심리학,정용국,201-408(사회과학/경영관 M408 강의실),수,12:00,13:30
미디어심리학,정용국,201-408(사회과학/경영관 M408 강의실),수,12:00,13:30
휴먼·컴퓨터인터액션,박연진,201-346(사회과학/경영관 M334 신방과 실습실),월,13:30,15:00
휴먼·컴퓨터인터액션,박연진,201-346(사회과학/경영관 M334 신방과 실습실),월,13:30,15:00
휴먼·컴퓨터인터액션,박연진,201-346(사회과학/경영관 M334 신방과 실습실),수,13:30,15:00
휴먼·컴퓨터인터액션,박연진,201-346(사회과학/경영관 M334 신방과 실습실),수,13:30,15:00
PR기획과캠페인,김철용,201-346(사회과학/경영관 M334 신방과 실습실),목,10:30,13:30
디지털저널리즘실습,김영주,201-346(사회과학/경영관 M334 신방과 실습실),수,09:30,13:30
논리적 이해와 의사소통,김우진,303-201(법학/만해관 B259 강의실_스마트),월,15:00,18:00
정보해석,신정헌,303-147(법학/만해관 B160 강의실),화,15:00,18:00
소설창작실기1,이장욱,307-324(명진관 A324 강의실_스마트),수,12:00,15:00
소설창작실기1,한유주,307-324(명진관 A324 강의실_스마트),목,12:00,15:00
당대시강독,김춘식,307-236(명진관 A236 강의실),월,10:30,12:00
당대시강독,김춘식,307-236(명진관 A236 강의실),월,10:30,12:00
당대시강독,김춘식,307-236(명진관 A236 강의실),수,10:30,12:00
당대시강독,김춘식,307-236(명진관 A236 강의실),수,10:30,12:00
시창작연습1,유계영,307-236(명진관 A236 강의실),금,12:00,15:00
소설창작연습1,한유주,307-324(명진관 A324 강의실_스마트),목,15:00,18:00
소설창작연습1,백수린,307-233(명진관 A233 강의실),금,15:00,18:00
극문학창작실기,최유선,307-236(명진관 A236 강의실),금,15:00,18:00
아동문학연습,전경남,407-B127(정보문화관P P207 강의실),화,13:30,16:30
출판편집기획론1,장은수,307-309(명진관 A309 강의실),월,10:00,13:00
출판편집기획론1,장은수,307-121(명진관 A121 강의실_스마트),월,15:00,18:00
시창작실기1(캡스톤디자인),박소란,307-309(명진관 A309 강의실),월,15:00,18:00
장르소설입문,문지혁,307-309(명진관 A309 강의실),화,15:00,18:00
장르소설입문,강화길,307-121(명진관 A121 강의실_스마트),목,10:30,13:30
미디어와불교시창작입문,박형준,307-324(명진관 A324 강의실_스마트),화,10:30,13:30
분류심사론,조윤오,202-266(사회과학/경영관 223 PBL 강의실),화,13:00,16:00
형사소송법,정민용,201-122(사회과학/경영관 M122 강의실),월,18:50,21:30
전자감독제도론(캡스톤디자인),조윤오,202-266(사회과학/경영관 223 PBL 강의실),화,10:00,13:00
법과학개론,최영식,201-451(사회과학/경영관 M454 M454 강의실),목,09:00,12:00
범죄데이터베이스,정수웅,201-214(사회과학/경영관 M211 강의실),월,10:00,13:00
빅데이터와범죄,리카르도,201-434(사회과학/경영관 M434 강의실),목,09:30,12:30
형사사법연구방법론,이창배,207-224(혜화관 224 주윤식 세미나실(224세미나실)),월,14:00,17:00
법심리학,문혜민,303-143(법학/만해관 B158 강의실),수,09:00,12:00
진술분석과 소셜컴퓨팅,조은경,202-266(사회과학/경영관 223 PBL 강의실),목,10:00,13:00
기계학습기반범죄예측,조영일,303-214(법학/만해관 B264 (B) 공용컴퓨터실),화,09:00,12:00
판단과의사결정,조은경,201-134(사회과학/경영관 M134 강의실),화,10:00,13:00
형식언어,손윤식,401-6144(신공학관(기숙사) 6144 강의실),월,10:30,12:00
형식언어,손윤식,401-6144(신공학관(기숙사) 6144 강의실),월,10:30,12:00
형식언어,손윤식,401-6144(신공학관(기숙사) 6144 강의실),금,10:30,12:00
형식언어,손윤식,401-6144(신공학관(기숙사) 6144 강의실),금,10:30,12:00
형식언어,손윤식,401-6144(신공학관(기숙사) 6144 강의실),월,13:30,15:00
형식언어,손윤식,401-6144(신공학관(기숙사) 6144 강의실),월,13:30,15:00
형식언어,손윤식,401-6144(신공학관(기숙사) 6144 강의실),금,13:30,15:00
형식언어,손윤식,401-6144(신공학관(기숙사) 6144 강의실),금,13:30,15:00
데이터베이스시스템,이용규,401-5145(신공학관(기숙사) 5145 강의실),월,10:00,11:30
데이터베이스시스템,이용규,401-5145(신공학관(기숙사) 5145 강의실),월,10:00,11:30
데이터베이스시스템,이용규,401-5145(신공학관(기숙사) 5145 강의실),수,13:30,15:00
데이터베이스시스템,이용규,401-5145(신공학관(기숙사) 5145 강의실),수,13:30,15:00
데이터베이스시스템,이용규,401-5145(신공학관(기숙사) 5145 강의실),월,13:30,15:00
데이터베이스시스템,이용규,401-5145(신공학관(기숙사) 5145 강의실),월,13:30,15:00
데이터베이스시스템,이용규,401-5145(신공학관(기숙사) 5145 강의실),수,10:00,11:30
데이터베이스시스템,이용규,401-5145(신공학관(기숙사) 5145 강의실),수,10:00,11:30
컴퓨터네트워킹,안종석,401-5145(신공학관(기숙사) 5145 강의실),화,15:00,16:30
컴퓨터네트워킹,안종석,401-5145(신공학관(기숙사) 5145 강의실),화,15:00,16:30
컴퓨터네트워킹,안종석,401-5145(신공학관(기숙사) 5145 강의실),목,15:30,17:00
컴퓨터네트워킹,안종석,401-5145(신공학관(기숙사) 5145 강의실),목,15:30,17:00
컴퓨터네트워킹,안종석,401-5145(신공학관(기숙사) 5145 강의실),화,10:30,12:00
컴퓨터네트워킹,안종석,401-5145(신공학관(기숙사) 5145 강의실),화,10:30,12:00
컴퓨터네트워킹,안종석,401-5145(신공학관(기숙사) 5145 강의실),목,13:30,15:00
컴퓨터네트워킹,안종석,401-5145(신공학관(기숙사) 5145 강의실),목,13:30,15:00
객체지향설계와패턴,최은만,401-6119(신공학관(기숙사) 6119 컴퓨터공학 실습실1(ESC4)),화,13:00,15:00
객체지향설계와패턴,최은만,401-6144(신공학관(기숙사) 6144 강의실),화,13:00,15:00
객체지향설계와패턴,최은만,401-6119(신공학관(기숙사) 6119 컴퓨터공학 실습실1(ESC4)),목,10:00,12:00
객체지향설계와패턴,최은만,401-6144(신공학관(기숙사) 6144 강의실),목,10:00,12:00
S/W품질관리및테스팅,이호정,401-10144(신공학관(기숙사) 10144 컴퓨터공학과 세미나실2),화,10:00,12:00
S/W품질관리및테스팅,이호정,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),화,10:00,12:00
S/W품질관리및테스팅,이호정,401-10144(신공학관(기숙사) 10144 컴퓨터공학과 세미나실2),금,10:00,12:00
S/W품질관리및테스팅,이호정,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),금,10:00,12:00
컴퓨터공학종합설계1,정준호,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),화,18:25,20:05
컴퓨터공학종합설계1,정준호,401-4142(신공학관(기숙사) 4142 신공학관 강당_스마트),화,18:25,20:05
컴퓨터공학종합설계1,정준호,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),금,16:00,18:00
컴퓨터공학종합설계1,정준호,401-4142(신공학관(기숙사) 4142 신공학관 강당_스마트),금,16:00,18:00
컴퓨터공학종합설계1,안종석,401-6144(신공학관(기숙사) 6144 강의실),화,17:00,18:50
컴퓨터공학종합설계1,안종석,401-6144(신공학관(기숙사) 6144 강의실),화,17:00,18:50
컴퓨터공학종합설계1,안종석,401-6144(신공학관(기숙사) 6144 강의실),금,16:00,18:00
컴퓨터공학종합설계1,안종석,401-6144(신공학관(기숙사) 6144 강의실),금,16:00,18:00
컴퓨터공학종합설계1,손윤식,401-3182(신공학관(기숙사) 3182 컴퓨터공학 실습실3),화,18:00,19:40
컴퓨터공학종합설계1,손윤식,401-3182(신공학관(기숙사) 3182 컴퓨터공학 실습실3),화,18:00,19:40
컴퓨터공학종합설계1,손윤식,401-3182(신공학관(기숙사) 3182 컴퓨터공학 실습실3),금,16:00,18:00
컴퓨터공학종합설계1,손윤식,401-3182(신공학관(기숙사) 3182 컴퓨터공학 실습실3),금,16:00,18:00
컴퓨터공학종합설계1,정진우,401-5145(신공학관(기숙사) 5145 강의실),화,18:00,19:40
컴퓨터공학종합설계1,정진우,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),화,18:00,19:40
컴퓨터공학종합설계1,정진우,401-5145(신공학관(기숙사) 5145 강의실),금,16:00,18:00
컴퓨터공학종합설계1,정진우,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),금,16:00,18:00
컴퓨터공학종합설계2,정준호,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),화,16:30,18:25
컴퓨터공학종합설계2,정준호,401-5145(신공학관(기숙사) 5145 강의실),화,16:30,18:25
컴퓨터공학종합설계2,정준호,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),금,18:00,19:40
컴퓨터공학종합설계2,정준호,401-5145(신공학관(기숙사) 5145 강의실),금,18:00,19:40
인간컴퓨터상호작용시스템,정진우,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),화,13:00,15:00
인간컴퓨터상호작용시스템,정진우,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),화,13:00,15:00
인간컴퓨터상호작용시스템,정진우,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),목,13:00,15:00
인간컴퓨터상호작용시스템,정진우,401-3183(신공학관(기숙사) 3183 컴퓨터공학 실습실2),목,13:00,15:00
데이터분석 및 실습,석문기,401-3182(신공학관(기숙사) 3182 컴퓨터공학 실습실3),월,13:00,15:00
데이터분석 및 실습,석문기,401-3182(신공학관(기숙사) 3182 컴퓨터공학 실습실3),월,13:00,15:00
데이터분석 및 실습,석문기,401-3182(신공학관(기숙사) 3182 컴퓨터공학 실습실3),수,10:00,12:00
데이터분석 및 실습,석문기,401-3182(신공학관(기숙사) 3182 컴퓨터공학 실습실3),수,10:00,12:00
양자컴퓨팅,김동우,401-5145(신공학관(기숙사) 5145 강의실),월,17:00,18:25
양자컴퓨팅,김동우,401-5145(신공학관(기숙사) 5145 강의실),월,17:00,18:25
양자컴퓨팅,김동우,401-5145(신공학관(기숙사) 5145 강의실),목,17:00,18:25
양자컴퓨팅,김동우,401-5145(신공학관(기숙사) 5145 강의실),목,17:00,18:25
디지털영상촬영,김길형,407-B105(정보문화관P P202 강의실),금,14:00,17:00
편집디자인실습,이찬호,602-B1V41(충무로 영상센터 신관  계단실),수,14:00,17:00
문화기획서작성,권기석,307-333(명진관 A333 강의실),금,14:00,17:00
문화연구와창조적상상력,정영효,303-131(법학/만해관 B174 강의실),화,15:00,18:00
공연예술비평,박병성,303-131(법학/만해관 B174 강의실),월,10:00,13:00
경영사례분석,최준혁,202-385(사회과학/경영관 L304 강의실_스마트),금,09:00,12:00
기업사회맞춤형캡스톤디자인1,김형호,401-4161(신공학관(기숙사) 4161 종합설계실습실),목,18:00,20:30
기업사회맞춤형캡스톤디자인1,금동준,401-4161(신공학관(기숙사) 4161 종합설계실습실),목,14:00,17:00
기업사회맞춤형캡스톤디자인1,한기용,401-2166(신공학관(기숙사) 2166 강의실),목,15:00,18:00
기술창업캡스톤디자인1,정기수,405-325(원흥관 1,수,18:00,20:30
기술창업캡스톤디자인1,정기수,3 E325 원흥 PBL),수,18:00,20:30
기술창업캡스톤디자인1,이태현,405-325(원흥관 1,목,18:00,20:30
기술창업캡스톤디자인1,이태현,3 E325 원흥 PBL),목,18:00,20:30
데이터사이언스를위한파이썬프로그래밍,이우진,408-229(정보문화관Q Q202 컴퓨터실습실),화,10:00,12:00
데이터사이언스를위한파이썬프로그래밍,이우진,407-226(정보문화관P P404 강의실),화,10:00,12:00
데이터사이언스를위한파이썬프로그래밍,이우진,408-229(정보문화관Q Q202 컴퓨터실습실),수,10:00,12:00
데이터사이언스를위한파이썬프로그래밍,이우진,407-226(정보문화관P P404 강의실),수,10:00,12:00
텍스트기반데이터분석,김광일,407-226(정보문화관P P404 강의실),월,10:00,12:00
텍스트기반데이터분석,김광일,408-229(정보문화관Q Q202 컴퓨터실습실),월,10:00,12:00
텍스트기반데이터분석,김광일,407-226(정보문화관P P404 강의실),수,10:00,12:00
텍스트기반데이터분석,김광일,408-229(정보문화관Q Q202 컴퓨터실습실),수,10:00,12:00
데이터사이언스캡스톤디자인,박성식,407-226(정보문화관P P404 강의실),목,15:00,17:00
데이터사이언스캡스톤디자인,박성식,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),목,15:00,17:00
데이터사이언스캡스톤디자인,박성식,407-226(정보문화관P P404 강의실),금,16:00,18:00
데이터사이언스캡스톤디자인,박성식,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),금,16:00,18:00
데이터랭글링,한웅진,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),월,17:00,18:50
데이터랭글링,한웅진,408-229(정보문화관Q Q202 컴퓨터실습실),월,17:00,18:50
데이터랭글링,한웅진,408-221(정보문화관Q Q201 (Q) 공용컴퓨터실),수,17:00,18:50
데이터랭글링,한웅진,408-229(정보문화관Q Q202 컴퓨터실습실),수,17:00,18:50
데이터분석및시각화,조성균,408-229(정보문화관Q Q202 컴퓨터실습실),월,13:00,15:00
데이터분석및시각화,조성균,407-226(정보문화관P P404 강의실),월,13:00,15:00
데이터분석및시각화,조성균,408-229(정보문화관Q Q202 컴퓨터실습실),수,13:00,15:00
데이터분석및시각화,조성균,407-226(정보문화관P P404 강의실),수,13:00,15:00
경제사,김낙년,202-364(사회과학/경영관 L311 강의실),수,15:00,18:00
경제사,김낙년,201-313(사회과학/경영관 M304 강의실_스마트),목,18:00,20:30
계량경제학,안형택,201-404(사회과학/경영관 M404 강의실_스마트),월,13:30,15:00
계량경제학,안형택,201-404(사회과학/경영관 M404 강의실_스마트),월,13:30,15:00
계량경제학,안형택,201-404(사회과학/경영관 M404 강의실_스마트),수,13:30,15:00
계량경제학,안형택,201-404(사회과학/경영관 M404 강의실_스마트),수,13:30,15:00
국제경제론,김관호,201-455(사회과학/경영관 M455 강의실),월,12:00,13:30
국제경제론,김관호,201-455(사회과학/경영관 M455 강의실),월,12:00,13:30
국제경제론,김관호,201-455(사회과학/경영관 M455 강의실),수,12:00,13:30
국제경제론,김관호,201-455(사회과학/경영관 M455 강의실),수,12:00,13:30
국제경제론,김관호,201-455(사회과학/경영관 M455 강의실),월,15:00,16:30
국제경제론,김관호,201-455(사회과학/경영관 M455 강의실),월,15:00,16:30
국제경제론,김관호,201-455(사회과학/경영관 M455 강의실),수,15:00,16:30
국제경제론,김관호,201-455(사회과학/경영관 M455 강의실),수,15:00,16:30
국제금융론,이원기,201-222(사회과학/경영관 M215 강의실),월,13:30,16:30
국제금융론,이원기,201-129(사회과학/경영관 M129 강의실),수,10:30,13:30
노동경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),월,16:30,18:00
노동경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),월,16:30,18:00
노동경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),화,16:30,18:00
노동경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),화,16:30,18:00
노동경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),월,18:00,19:15
노동경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),월,18:00,19:15
노동경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),화,18:00,19:15
노동경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),화,18:00,19:15
산업조직론,민윤지,201-214(사회과학/경영관 M211 강의실),수,13:00,16:00
산업조직론,김태선,201-455(사회과학/경영관 M455 강의실),목,18:00,20:30
경제학강독,김종일,201-313(사회과학/경영관 M304 강의실_스마트),화,13:30,15:00
경제학강독,김종일,201-313(사회과학/경영관 M304 강의실_스마트),화,13:30,15:00
경제학강독,김종일,201-313(사회과학/경영관 M304 강의실_스마트),수,13:30,15:00
경제학강독,김종일,201-313(사회과학/경영관 M304 강의실_스마트),수,13:30,15:00
금융경제학,지인엽,201-455(사회과학/경영관 M455 강의실),월,16:30,18:00
금융경제학,지인엽,201-455(사회과학/경영관 M455 강의실),월,16:30,18:00
금융경제학,지인엽,201-455(사회과학/경영관 M455 강의실),화,16:30,18:00
금융경제학,지인엽,201-455(사회과학/경영관 M455 강의실),화,16:30,18:00
금융경제학,김태선,202-374(사회과학/경영관 L301 강의실),수,18:00,20:30
금융산업의이해,민세진,201-404(사회과학/경영관 M404 강의실_스마트),화,10:30,12:00
금융산업의이해,민세진,201-404(사회과학/경영관 M404 강의실_스마트),화,10:30,12:00
금융산업의이해,민세진,201-404(사회과학/경영관 M404 강의실_스마트),목,10:30,12:00
금융산업의이해,민세진,201-404(사회과학/경영관 M404 강의실_스마트),목,10:30,12:00
게임이론,김은수,201-404(사회과학/경영관 M404 강의실_스마트),금,14:00,17:00
게임이론,정수민,201-313(사회과학/경영관 M304 강의실_스마트),수,18:00,20:30
데이터경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),월,12:00,13:30
데이터경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),월,12:00,13:30
데이터경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),화,12:00,13:30
데이터경제학,이정택,201-313(사회과학/경영관 M304 강의실_스마트),화,12:00,13:30
상담심리학,박현주,501-333(학림관 J301 강의실),화,10:30,12:00
상담심리학,박현주,501-333(학림관 J301 강의실),화,10:30,12:00
상담심리학,박현주,501-333(학림관 J301 강의실),목,10:30,12:00
상담심리학,박현주,501-333(학림관 J301 강의실),목,10:30,12:00
영성교육론,김광호,501-231(학림관 J201 강의실),금,15:00,18:00
원격교육론,신나민,501-409(학림관 J413 강의실),화,14:00,15:30
원격교육론,신나민,501-409(학림관 J413 강의실),화,14:00,15:30
원격교육론,신나민,501-409(학림관 J413 강의실),목,14:00,15:30
원격교육론,신나민,501-409(학림관 J413 강의실),목,14:00,15:30
통합교육론,이효정,501-433(학림관 J402 강의실),수,15:00,16:30
통합교육론,이효정,501-433(학림관 J402 강의실),수,15:00,16:30
통합교육론,이효정,501-433(학림관 J402 강의실),금,12:00,13:30
통합교육론,이효정,501-433(학림관 J402 강의실),금,12:00,13:30
교육학교재연구및지도법,이서인,501-350(학림관 J309 강의실),월,13:00,16:00
교육통계,하여진,501-413(학림관 J414 강의실),월,13:30,15:00
교육통계,하여진,501-302(학림관 J310 강의실),월,13:30,15:00
교육통계,하여진,501-413(학림관 J414 강의실),수,13:30,15:00
교육통계,하여진,501-302(학림관 J310 강의실),수,13:30,15:00
영어문장구조론,박명관,307-338(명진관 A338 강의실),월,12:00,13:30
영어문장구조론,박명관,307-338(명진관 A338 강의실),월,12:00,13:30
영어문장구조론,박명관,307-338(명진관 A338 강의실),수,12:00,13:30
영어문장구조론,박명관,307-338(명진관 A338 강의실),수,12:00,13:30
해석학과번역,김가희,207-342(혜화관 342 342 강의실),월,10:30,13:30
ProfessionalEnglishWriting,안젤라로솔로,307-221(명진관 A221 강의실/통번역실습실),월,16:30,18:00
ProfessionalEnglishWriting,안젤라로솔로,307-221(명진관 A221 강의실/통번역실습실),월,16:30,18:00
ProfessionalEnglishWriting,안젤라로솔로,307-221(명진관 A221 강의실/통번역실습실),수,16:30,18:00
ProfessionalEnglishWriting,안젤라로솔로,307-221(명진관 A221 강의실/통번역실습실),수,16:30,18:00
졸업논문캡스톤프로젝트1(캡스톤 디자인),김순영,307-111(명진관 A111 명진PBL),화,15:00,18:00
졸업논문캡스톤프로젝트1(캡스톤 디자인),마승혜,307-111(명진관 A111 명진PBL),목,13:00,16:00
빅데이터 활용 영어 담화/대화 분석,황선희,307-111(명진관 A111 명진PBL),월,12:00,13:30
빅데이터 활용 영어 담화/대화 분석,황선희,307-111(명진관 A111 명진PBL),월,12:00,13:30
빅데이터 활용 영어 담화/대화 분석,황선희,307-111(명진관 A111 명진PBL),수,12:00,13:30
빅데이터 활용 영어 담화/대화 분석,황선희,307-111(명진관 A111 명진PBL),수,12:00,13:30
문학번역의인간번역VS신경망기반인공지능번역,김가희,207-342(혜화관 342 342 강의실),월,13:30,16:30
English-KoreanConsecutiveInterpreting,홍정민,307-221(명진관 A221 강의실/통번역실습실),화,15:00,16:30
English-KoreanConsecutiveInterpreting,홍정민,307-221(명진관 A221 강의실/통번역실습실),화,15:00,16:30
English-KoreanConsecutiveInterpreting,홍정민,307-221(명진관 A221 강의실/통번역실습실),목,15:00,16:30
English-KoreanConsecutiveInterpreting,홍정민,307-221(명진관 A221 강의실/통번역실습실),목,15:00,16:30
미디어통번역,홍정민,307-221(명진관 A221 강의실/통번역실습실),화,12:00,13:30
미디어통번역,홍정민,307-221(명진관 A221 강의실/통번역실습실),화,12:00,13:30
미디어통번역,홍정민,307-221(명진관 A221 강의실/통번역실습실),목,12:00,13:30
미디어통번역,홍정민,307-221(명진관 A221 강의실/통번역실습실),목,12:00,13:30
영어데이터통계분석기초,신정아,303-214(법학/만해관 B264 (B) 공용컴퓨터실),금,12:00,15:00
산업경제번역,이경희,307-338(명진관 A338 강의실),월,15:00,16:30
산업경제번역,이경희,307-338(명진관 A338 강의실),월,15:00,16:30
산업경제번역,이경희,307-338(명진관 A338 강의실),수,15:00,16:30
산업경제번역,이경희,307-338(명진관 A338 강의실),수,15:00,16:30
촉매재료,최창순,401-3101(신공학관(기숙사) 3101 강의실),화,15:00,16:30
촉매재료,최창순,401-3101(신공학관(기숙사) 3101 강의실),화,15:00,16:30
촉매재료,최창순,401-3101(신공학관(기숙사) 3101 강의실),목,15:00,16:30
촉매재료,최창순,401-3101(신공학관(기숙사) 3101 강의실),목,15:00,16:30
반도체소자공정(캡스톤디자인),권순철,401-3101(신공학관(기숙사) 3101 강의실),화,09:00,10:30
반도체소자공정(캡스톤디자인),권순철,401-3101(신공학관(기숙사) 3101 강의실),화,09:00,10:30
반도체소자공정(캡스톤디자인),권순철,401-3101(신공학관(기숙사) 3101 강의실),목,09:00,10:30
반도체소자공정(캡스톤디자인),권순철,401-3101(신공학관(기숙사) 3101 강의실),목,09:00,10:30
재료결정학개론,남경완,401-3101(신공학관(기숙사) 3101 강의실),월,12:00,13:30
재료결정학개론,남경완,401-3101(신공학관(기숙사) 3101 강의실),월,12:00,13:30
재료결정학개론,남경완,401-3101(신공학관(기숙사) 3101 강의실),수,12:00,13:30
재료결정학개론,남경완,401-3101(신공학관(기숙사) 3101 강의실),수,12:00,13:30
계산화학및실습,한영규,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,10:00,12:00
계산화학및실습,한영규,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,10:00,12:00
계산화학및실습,한영규,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,14:00,16:00
계산화학및실습,한영규,401-3115(신공학관(기숙사) 3115 (T) 공용컴퓨터실),월,14:00,16:00
고분자화학,조제웅,401-3101(신공학관(기숙사) 3101 강의실),월,13:30,15:00
고분자화학,조제웅,401-3101(신공학관(기숙사) 3101 강의실),월,13:30,15:00
고분자화학,조제웅,401-3101(신공학관(기숙사) 3101 강의실),수,13:30,15:00
고분자화학,조제웅,401-3101(신공학관(기숙사) 3101 강의실),수,13:30,15:00
물리화학(분광학),권순철,401-3101(신공학관(기숙사) 3101 강의실),화,12:00,13:30
물리화학(분광학),권순철,401-3101(신공학관(기숙사) 3101 강의실),화,12:00,13:30
물리화학(분광학),권순철,401-3101(신공학관(기숙사) 3101 강의실),목,12:00,13:30
물리화학(분광학),권순철,401-3101(신공학관(기숙사) 3101 강의실),목,12:00,13:30
바이오재료학,오제민,401-3101(신공학관(기숙사) 3101 강의실),화,13:30,15:00
바이오재료학,오제민,401-3101(신공학관(기숙사) 3101 강의실),화,13:30,15:00
바이오재료학,오제민,401-3101(신공학관(기숙사) 3101 강의실),목,13:30,15:00
바이오재료학,오제민,401-3101(신공학관(기숙사) 3101 강의실),목,13:30,15:00
융합신소재기초실험2,최창순,401-3114(신공학관(기숙사) 3114 융합에너지신소재공학과 학부실습실),화,16:30,21:05
융합신소재기초실험2,최창순,401-3114(신공학관(기숙사) 3114 융합에너지신소재공학과 학부실습실),수,16:30,21:05
융합신소재기초실험3,오제민,401-3114(신공학관(기숙사) 3114 융합에너지신소재공학과 학부실습실),금,09:00,14:00
융합신소재기초실험3,조제웅,401-3114(신공학관(기숙사) 3114 융합에너지신소재공학과 학부실습실),금,14:00,18:50
연료전지개론,진하늘,401-3101(신공학관(기숙사) 3101 강의실),월,09:00,10:30
연료전지개론,진하늘,401-3101(신공학관(기숙사) 3101 강의실),월,09:00,10:30
연료전지개론,진하늘,401-3101(신공학관(기숙사) 3101 강의실),수,09:00,10:30
연료전지개론,진하늘,401-3101(신공학관(기숙사) 3101 강의실),수,09:00,10:30
